route_id,month,day_of_week,hour_source_time,stop_sequence,stop_code,distance_from_src,arrival_time
9847,02,3,9,11,35855,3537,12.19
9847,02,3,9,12,35795,4033,14.14
9847,02,3,9,13,35846,4395,15.07
9847,02,3,9,14,34937,4608,15.98
9847,02,3,9,15,36329,4945,17.44
9847,02,3,9,16,36326,5246,19.59
9847,02,3,9,17,33895,5712,21.84
9847,02,3,9,18,36366,5901,22.9
9847,02,3,9,19,36368,6336,25.52
9847,02,3,9,20,31461,6617,27.55
9847,02,3,9,21,36379,7058,29.2
9847,02,3,9,22,33823,7390,30.58
9847,02,3,9,23,25274,8248,32.09
9847,02,3,9,24,21609,9633,35.38
9847,02,3,9,25,25636,10460,37.82
9847,02,3,9,26,20004,11143,40.39
9847,02,3,9,27,23017,11752,42.81
9847,02,3,9,28,20727,12117,44.45
9847,02,3,9,29,21669,12894,47
9847,02,3,9,30,24068,13821,51.79
9847,02,3,9,31,21564,14145,52.89
9847,02,3,9,32,21615,14774,54.37
9847,02,3,9,33,21415,15129,55.46
9847,02,3,9,34,37348,16070,59.3
9847,02,3,9,35,25956,16458,60.41
9847,02,3,9,36,25957,16773,61.38
9847,02,3,9,37,25960,17125,61.85
9847,02,3,9,38,26619,17726,63.45
9847,02,3,9,39,26621,18390,64.83
9847,02,3,9,40,21617,18718,66
9847,02,3,9,41,21479,19477,67.83
9847,02,3,9,42,20611,20169,68.95
9847,02,3,9,43,26656,20458,69.76
9847,02,3,9,44,22951,21084,70.71
9847,02,4,9,1,37413,0,1.12
9847,02,4,9,2,31685,492,1.62
9847,02,4,9,3,39938,706,2.38
9847,02,4,9,4,34905,1038,3.28
9847,02,4,9,5,31446,1339,4.33
9847,02,4,9,6,36312,1795,6.03
9847,02,4,9,7,36319,2332,8.14
9847,02,4,9,8,34594,2637,9.34
9847,02,4,9,9,34595,2919,10.32
9847,02,4,9,10,35778,3180,11
9847,02,4,9,11,35855,3627,12.39
9847,02,4,9,12,35795,4123,14.36
9847,02,4,9,13,35846,4485,15.21
9847,02,4,9,14,34937,4698,16.01
9847,02,4,9,15,36329,5035,17.3
9847,02,4,9,16,36326,5336,19.4
9847,02,4,9,17,33895,5802,21.98
9847,02,4,9,18,36366,5991,22.75
9847,02,4,9,19,36368,6426,25.35
9847,02,4,9,20,31461,6707,27.6
9847,02,4,9,21,36379,7148,30.18
9847,02,4,9,22,33823,7480,32.34
9847,02,4,9,23,25274,8338,38.63
9847,02,4,9,24,21609,9723,43.64
9847,02,4,9,25,25636,10550,47.43
9847,02,4,9,26,20004,11233,51.89
9847,02,4,9,27,23017,11842,54.38
9847,02,4,9,28,20727,12207,56.37
9847,02,4,9,29,21669,12984,58.97
9847,02,4,9,30,24068,13911,63.45
9847,02,4,9,31,21564,14235,64.55
9847,02,4,9,32,21615,14864,65.96
9847,02,4,9,33,21415,15219,66.99
9847,02,4,9,34,37348,16160,71.16
9847,02,4,9,35,25956,16548,73.04
9847,02,4,9,36,25957,16863,73.85
9847,02,4,9,37,25960,17215,74.36
9847,02,4,9,38,26619,17816,75.71
9847,02,4,9,39,26621,18480,76.99
9847,02,4,9,40,21617,18808,72.39
9847,02,4,9,41,21479,19567,69.77
9847,02,4,9,42,20611,20259,70.86
9847,02,4,9,43,26656,20325,73.15
9847,02,4,9,44,22951,20478,81.21
9847,02,5,9,1,37413,0,0.7
9847,02,5,9,2,31685,492,1.11
9847,02,5,9,3,39938,706,1.81
9847,02,5,9,4,34905,1038,2.75
9847,02,5,9,5,31446,1339,3.65
9847,02,5,9,6,36312,1795,5.46
9847,02,5,9,7,36319,2332,7.66
9847,02,5,9,8,34594,2637,8.82
9847,02,5,9,9,34595,2919,9.77
9847,02,5,9,10,35778,3180,10.5
9847,02,5,9,11,35855,3627,11.89
9847,02,5,9,12,35795,4123,13.58
9847,02,5,9,13,35846,4485,14.58
9847,02,5,9,14,34937,4698,15.51
9847,02,5,9,15,36329,5035,16.73
9847,02,5,9,16,36326,5336,18.7
9847,02,5,9,17,33895,5802,21.24
9847,02,5,9,18,36366,5991,22.1
9847,02,5,9,19,36368,6426,24.85
9847,02,5,9,20,31461,6707,26.58
9847,02,5,9,21,36379,7148,28.15
9847,02,5,9,22,33823,7480,29.59
9847,02,5,9,23,25274,8338,31.05
9847,02,5,9,24,21609,9723,34.67
9847,02,5,9,25,25636,10550,37.79
9847,02,5,9,26,20004,11233,40.56
9847,02,5,9,27,23017,11842,43.24
9847,02,5,9,28,20727,12207,45.12
9847,02,5,9,29,21669,12984,47.38
9847,02,5,9,30,24068,13911,52.56
9847,02,5,9,31,21564,14235,53.72
9847,02,5,9,32,21615,14864,55.16
9847,02,5,9,33,21415,15219,56.37
9847,02,5,9,34,37348,16160,60.23
9847,02,5,9,35,25956,16548,61.55
9847,02,5,9,36,25957,16863,62.33
9847,02,5,9,37,25960,17215,62.77
9847,02,5,9,38,26619,17816,64.3
9847,02,5,9,39,26621,18480,65.78
9847,02,5,9,40,21617,18808,67.05
9847,02,5,9,41,21479,19567,68.59
9847,02,5,9,42,20611,20259,69.65
9847,02,5,9,43,26656,20548,70.46
9847,02,5,9,44,22951,21174,71.26
9847,02,6,9,1,37413,0,0.73
9847,02,6,9,2,31685,492,1.28
9847,02,6,9,3,39938,661,2.26
9847,02,6,9,4,34905,1018,3.28
9847,02,6,9,5,31446,1319,4.22
9847,02,6,9,6,36312,1683,6.42
9847,02,6,9,7,36319,2312,8.43
9847,02,6,9,8,34594,2480,9.86
9847,02,6,9,9,34595,2762,10.9
9847,02,6,9,10,35778,3023,11.65
9847,02,6,9,11,35855,3607,13.18
9847,02,6,9,12,35795,4103,14.8
9847,02,6,9,13,35846,4250,15.68
9847,02,6,9,14,34937,4463,16.72
9847,02,6,9,15,36329,4800,18.23
9847,02,6,9,16,36326,5101,19.83
9847,02,6,9,17,33895,5567,21.85
9847,02,6,9,18,36366,5756,22.55
9847,02,6,9,19,36368,6191,25.27
9847,02,6,9,20,31461,6472,26.82
9847,02,6,9,21,36379,6913,28.32
9847,02,6,9,22,33823,7245,29.58
9847,02,6,9,23,25274,8103,31
9847,02,6,9,24,21609,9488,34.16
9847,02,6,9,25,25636,10315,36.55
9847,02,6,9,26,20004,10998,38.92
9847,02,6,9,27,23017,11607,40.83
9847,02,6,9,28,20727,11972,42.26
9847,02,6,9,29,21669,12749,45.17
9847,02,6,9,30,24068,13676,48.96
9847,02,6,9,31,21564,14000,50.25
9847,02,6,9,32,21615,14607,56.47
9847,02,6,9,33,21415,14905,52.79
9847,02,6,9,34,37348,15846,57.1
9847,02,6,9,35,25956,16234,58.35
9847,02,6,9,36,25957,16349,60.46
9847,02,6,9,37,25960,16566,62.57
9847,02,6,9,38,26619,17334,63.34
9847,02,6,9,39,26621,18166,62.92
9847,02,6,9,40,21617,17751,67.14
9847,02,6,9,41,21479,18510,68.89
9847,02,6,9,42,20611,19202,69.89
9847,02,6,9,43,26656,19491,70.64
9847,02,6,9,44,22951,20117,71.48
9847,02,1,10,1,37413,0,1.49
9847,02,1,10,2,31685,492,1.91
9847,02,1,10,3,39938,706,3.08
9847,02,1,10,4,34905,1024,3.84
9847,02,1,10,5,31446,1325,4.87
9847,02,1,10,6,36312,1781,6.78
9847,02,1,10,7,36319,2318,8.47
9847,02,1,10,8,34594,2623,9.75
9847,02,1,10,9,34595,2905,10.7
9847,02,1,10,10,35778,3166,11.38
9847,02,1,10,11,35855,3613,12.84
9847,02,1,10,12,35795,4109,14.6
9847,02,1,10,13,35846,4471,15.54
9847,02,1,10,14,34937,4684,16.33
9847,02,1,10,15,36329,5021,17.39
9847,02,1,10,16,36326,5322,18.84
9847,02,1,10,17,33895,5788,21.22
9847,02,1,10,18,36366,5977,22.14
9847,02,1,10,19,36368,6411,24.94
9847,02,1,10,20,31461,6666,27.27
9847,02,1,10,21,36379,7107,28.85
9847,02,1,10,22,33823,7439,29.96
9847,02,1,10,23,25274,8297,31.17
9847,02,1,10,24,21609,9682,35.09
9847,02,1,10,25,25636,10509,37.54
9847,02,1,10,26,20004,11192,40.24
9847,02,1,10,27,23017,11801,42.53
9847,02,1,10,28,20727,12166,44.11
9847,02,1,10,29,21669,12943,46.78
9847,02,1,10,30,24068,13870,51.53
9847,02,1,10,31,21564,14194,52.65
9847,02,1,10,32,21615,14823,53.97
9847,02,1,10,33,21415,15178,55.09
9847,02,1,10,34,37348,16119,57.95
9847,02,1,10,35,25956,16507,58.99
9847,02,1,10,36,25957,16822,59.95
9847,02,1,10,37,25960,17174,60.43
9847,02,1,10,38,26619,17775,61.97
9847,02,1,10,39,26621,18439,63.22
9847,02,1,10,40,21617,18767,64.41
9847,02,1,10,41,21479,19526,65.96
9847,02,1,10,42,20611,20218,66.99
9847,02,1,10,43,26656,20507,67.71
9847,02,1,10,44,22951,21133,68.47
9847,02,2,10,1,37413,0,5.05
9847,02,2,10,2,31685,492,5.48
9847,02,2,10,3,39938,706,6.81
9847,02,2,10,4,34905,1038,8.15
9847,02,2,10,5,31446,1339,9.19
9847,02,2,10,6,36312,1734,11.36
9847,02,2,10,7,36319,2271,12.97
9847,02,2,10,8,34594,2576,14.32
9847,02,2,10,9,34595,2733,14.95
9847,02,2,10,10,35778,3119,15.89
9847,02,2,10,11,35855,3424,17.05
9847,02,2,10,12,35795,3920,19.12
9847,02,2,10,13,35846,4282,20
9847,02,2,10,14,34937,4495,20.75
9847,02,2,10,15,36329,4832,21.87
9847,02,2,10,16,36326,5133,23.46
9847,02,2,10,17,33895,5599,25.84
9847,02,2,10,18,36366,5788,26.85
9847,02,2,10,19,36368,6223,29.4
9847,02,2,10,20,31461,6504,31.13
9847,02,2,10,21,36379,6945,32.84
9847,02,2,10,22,33823,7277,34.03
9847,02,2,10,23,25274,8135,35.38
9847,02,2,10,24,21609,9520,39.12
9847,02,2,10,25,25636,10347,41.92
9847,02,2,10,26,20004,11030,45.35
9847,02,2,10,27,23017,11639,48.31
9847,02,2,10,28,20727,12004,50.13
9847,02,2,10,29,21669,12781,53
9847,02,2,10,30,24068,13708,57.18
9847,02,2,10,31,21564,14032,58.25
9847,02,2,10,32,21615,14661,59.73
9847,02,2,10,33,21415,15016,60.82
9847,02,2,10,34,37348,15957,63.92
9847,02,2,10,35,25956,16345,64.98
9847,02,2,10,36,25957,16660,66.06
9847,02,2,10,37,25960,17012,66.56
9847,02,2,10,38,26619,17613,68.06
9847,02,2,10,39,26621,18277,69.24
9847,02,2,10,40,21617,18605,70.42
9847,02,2,10,41,21479,19364,72.21
9847,02,2,10,42,20611,20056,73.35
9847,02,2,10,43,26656,20345,74.01
9847,02,2,10,44,22951,20971,74.75
9847,02,3,10,1,37413,0,0.98
9847,02,3,10,2,31685,492,1.4
9847,02,3,10,3,39938,706,2.43
9847,02,3,10,4,34905,1038,4.2
9847,02,3,10,5,31446,1304,5.43
9847,02,3,10,6,36312,1760,7.92
9847,02,3,10,7,36319,2297,9.95
9847,02,3,10,8,34594,2602,11.16
9847,02,3,10,9,34595,2884,12.14
9847,02,3,10,10,35778,3145,12.83
9847,02,3,10,11,35855,3592,14.17
9847,02,3,10,12,35795,4088,16.09
9847,02,3,10,13,35846,4450,17
9847,02,3,10,14,34937,4663,17.79
9847,02,3,10,15,36329,5000,18.72
9847,02,3,10,16,36326,5301,20.68
9847,02,3,10,17,33895,5767,23.05
9847,02,3,10,18,36366,5956,23.92
9847,02,3,10,19,36368,6391,26.67
9847,02,3,10,20,31461,6672,28.76
9847,02,3,10,21,36379,7113,30.39
9847,02,3,10,22,33823,7445,31.56
9847,02,3,10,23,25274,8303,32.9
9847,02,3,10,24,21609,9688,36.93
9847,02,3,10,25,25636,10515,39.42
9847,02,3,10,26,20004,11198,41.95
9847,02,3,10,27,23017,11807,44.1
9847,02,3,10,28,20727,12172,45.7
9847,02,3,10,29,21669,12949,48.05
9847,02,3,10,30,24068,13876,51.93
9847,02,3,10,31,21564,14200,52.95
9847,02,3,10,32,21615,14829,54.52
9847,02,3,10,33,21415,15184,55.65
9847,02,3,10,34,37348,16125,58.52
9847,02,3,10,35,25956,16511,60.06
9847,02,3,10,36,25957,16804,60.53
9847,02,3,10,37,25960,17156,61.03
9847,02,3,10,38,26619,17757,62.44
9847,02,3,10,39,26621,18421,63.48
9847,02,3,10,40,21617,18749,64.71
9847,02,3,10,41,21479,19508,66.4
9847,02,3,10,42,20611,20200,67.43
9847,02,3,10,43,26656,20511,68.55
9847,02,3,10,44,22951,21097,68.91
9847,02,4,10,1,37413,0,2.16
9847,02,4,10,2,31685,492,2.58
9847,02,4,10,3,39938,706,3.37
9847,02,4,10,4,34905,1038,4.34
9847,02,4,10,5,31446,1339,5.28
9847,02,4,10,6,36312,1795,7.5
9847,02,4,10,7,36319,2332,9.79
9847,02,4,10,8,34594,2637,10.83
9847,02,4,10,9,34595,2919,11.87
9847,02,4,10,10,35778,3180,12.45
9847,02,4,10,11,35855,3627,13.8
9847,02,4,10,12,35795,4123,15.6
9847,02,4,10,13,35846,4485,16.45
9847,02,4,10,14,34937,4698,17.18
9847,02,4,10,15,36329,5035,18.2
9847,02,4,10,16,36326,5336,19.93
9847,02,4,10,17,33895,5802,22.11
9847,02,4,10,18,36366,5991,22.84
9847,02,4,10,19,36368,6426,25.14
9847,02,4,10,20,31461,6707,27.03
9847,02,4,10,21,36379,7148,28.55
9847,02,4,10,22,33823,7480,29.63
9847,02,4,10,23,25274,8338,34.05
9847,02,4,10,24,21609,9723,38.54
9847,02,4,10,25,25636,10550,41.35
9847,02,4,10,26,20004,11233,44.64
9847,02,4,10,27,23017,11842,47.16
9847,02,4,10,28,20727,12207,48.69
9847,02,4,10,29,21669,12984,51.13
9847,02,4,10,30,24068,13911,55.33
9847,02,4,10,31,21564,14235,56.21
9847,02,4,10,32,21615,14864,57.69
9847,02,4,10,33,21415,15219,58.65
9847,02,4,10,34,37348,16160,61.36
9847,02,4,10,35,25956,16548,62.67
9847,02,4,10,36,25957,16863,63.6
9847,02,4,10,37,25960,17215,64.12
9847,02,4,10,38,26619,17816,65.75
9847,02,4,10,39,26621,18480,66.82
9847,02,4,10,40,21617,18808,69.09
9847,02,4,10,41,21479,19567,64.14
9847,02,4,10,42,20611,20174,67.53
9847,02,4,10,43,26656,20463,68.19
9847,02,4,10,44,22951,20675,72.02
9847,02,5,10,1,37413,0,0.61
9847,02,5,10,2,31685,492,1.09
9847,02,5,10,3,39938,706,1.97
9847,02,5,10,4,34905,1038,2.88
9847,02,5,10,5,31446,1339,3.88
9847,02,5,10,6,36312,1795,5.95
9847,02,5,10,7,36319,2332,8.12
9847,02,5,10,8,34594,2637,9.23
9847,02,5,10,9,34595,2919,10.21
9847,02,5,10,10,35778,3180,10.8
9847,02,5,10,11,35855,3627,12.13
9847,02,5,10,12,35795,4123,14.06
9847,02,5,10,13,35846,4485,14.94
9847,02,5,10,14,34937,4698,15.83
9847,02,5,10,15,36329,5035,16.83
9847,02,5,10,16,36326,5336,18.53
9847,02,5,10,17,33895,5802,20.56
9847,02,5,10,18,36366,5991,21.25
9847,02,5,10,19,36368,6426,23.66
9847,02,5,10,20,31461,6707,25.33
9847,02,5,10,21,36379,7148,27
9847,02,5,10,22,33823,7480,28.48
9847,02,5,10,23,25274,8338,29.74
9847,02,5,10,24,21609,9723,33.26
9847,02,5,10,25,25636,10550,35.77
9847,02,5,10,26,20004,11233,38.97
9847,02,5,10,27,23017,11842,41.54
9847,02,5,10,28,20727,12207,43.05
9847,02,5,10,29,21669,12984,45.8
9847,02,5,10,30,24068,13911,50.1
9847,02,5,10,31,21564,14235,51.33
9847,02,5,10,32,21615,14864,52.87
9847,02,5,10,33,21415,15219,53.92
9847,02,5,10,34,37348,16160,56.86
9847,02,5,10,35,25956,16548,57.9
9847,02,5,10,36,25957,16863,58.87
9847,02,5,10,37,25960,17215,59.33
9847,02,5,10,38,26619,17816,60.75
9847,02,5,10,39,26621,18480,61.92
9847,02,5,10,40,21617,18808,63.25
9847,02,5,10,41,21479,19567,65.06
9847,02,5,10,42,20611,20259,66.05
9847,02,5,10,43,26656,20548,67.16
9847,02,5,10,44,22951,21174,67.86
9847,02,6,10,1,37413,0,1.67
9847,02,6,10,2,31685,492,2.19
9847,02,6,10,3,39938,706,3.37
9847,02,6,10,4,34905,1038,4.8
9847,02,6,10,5,31446,1339,6.11
9847,02,6,10,6,36312,1764,8.27
9847,02,6,10,7,36319,2301,10.61
9847,02,6,10,8,34594,2606,13.45
9847,02,6,10,9,34595,2888,14.8
9847,02,6,10,10,35778,3149,15.52
9847,02,6,10,11,35855,3596,16.96
9847,02,6,10,12,35795,4092,18.79
9847,02,6,10,13,35846,4454,19.69
9847,02,6,10,14,34937,4667,20.41
9847,02,6,10,15,36329,5004,21.8
9847,02,6,10,16,36326,5305,23.69
9847,02,6,10,17,33895,5771,26.34
9847,02,6,10,18,36366,5960,27.16
9847,02,6,10,19,36368,6395,29.64
9847,02,6,10,20,31461,6676,31.66
9847,02,6,10,21,36379,7148,32.84
9847,02,6,10,22,33823,7405,34.55
9847,02,6,10,23,25274,8338,35.69
9847,02,6,10,24,21609,9563,39.48
9847,02,6,10,25,25636,10390,41.75
9847,02,6,10,26,20004,11073,44.22
9847,02,6,10,27,23017,11682,46.26
9847,02,6,10,28,20727,12047,47.68
9847,02,6,10,29,21669,12824,50.47
9847,02,6,10,30,24068,13911,53.89
9847,02,6,10,31,21564,13982,55.5
9847,02,6,10,32,21615,14583,57.99
9847,02,6,10,33,21415,15219,58.78
9847,02,6,10,34,37348,16160,63.11
9847,02,6,10,35,25956,16334,64.32
9847,02,6,10,36,25957,16249,65.94
9847,02,6,10,37,25960,16747,66.53
9847,02,6,10,38,26619,17348,68.03
9847,02,6,10,39,26621,17771,68.83
9847,02,6,10,40,21617,18099,70.2
9847,02,6,10,41,21479,19099,73.12
9847,02,6,10,42,20611,19474,73.41
9847,02,6,10,43,26656,19763,74.3
9847,02,6,10,44,22951,20389,75.27
9847,02,1,11,1,37413,0,1.02
9847,02,1,11,2,31685,492,1.49
9847,02,1,11,3,39938,706,2.38
9847,02,1,11,4,34905,1038,3.41
9847,02,1,11,5,31446,1339,4.86
9847,02,1,11,6,36312,1795,7.2
9847,02,1,11,7,36319,2332,9.1
9847,02,1,11,8,34594,2637,10.66
9847,02,1,11,9,34595,2919,11.73
9847,02,1,11,10,35778,3180,12.39
9847,02,1,11,11,35855,3627,13.75
9847,02,1,11,12,35795,4123,15.81
9847,02,1,11,13,35846,4485,17.22
9847,02,1,11,14,34937,4698,18.05
9847,02,1,11,15,36329,5035,19.12
9847,02,1,11,16,36326,5336,20.83
9847,02,1,11,17,33895,5802,23.2
9847,02,1,11,18,36366,5991,24.01
9847,02,1,11,19,36368,6426,26.76
9847,02,1,11,20,31461,6707,28.7
9847,02,1,11,21,36379,7148,30.25
9847,02,1,11,22,33823,7480,31.48
9847,02,1,11,23,25274,8338,32.8
9847,02,1,11,24,21609,9723,36.33
9847,02,1,11,25,25636,10550,38.74
9847,02,1,11,26,20004,11233,41.67
9847,02,1,11,27,23017,11842,43.98
9847,02,1,11,28,20727,12207,45.54
9847,02,1,11,29,21669,12984,48.06
9847,02,1,11,30,24068,13911,52.52
9847,02,1,11,31,21564,14235,53.49
9847,02,1,11,32,21615,14864,55.26
9847,02,1,11,33,21415,15219,56.49
9847,02,1,11,34,37348,16160,59.69
9847,02,1,11,35,25956,16548,61.23
9847,02,1,11,36,25957,16863,62.29
9847,02,1,11,37,25960,17215,62.88
9847,02,1,11,38,26619,17816,64.86
9847,02,1,11,39,26621,18480,66.51
9847,02,1,11,40,21617,18808,68.17
9847,02,1,11,41,21479,19567,70.08
9847,02,1,11,42,20611,20259,71.11
9847,02,1,11,43,26656,20548,71.81
9847,02,1,11,44,22951,21174,72.66
9847,02,2,11,1,37413,0,0.77
9847,02,2,11,2,31685,492,1.21
9847,02,2,11,3,39938,706,2.09
9847,02,2,11,4,34905,1038,2.99
9847,02,2,11,5,31446,1269,5.01
9847,02,2,11,6,36312,1725,7.19
9847,02,2,11,7,36319,2262,9.29
9847,02,2,11,8,34594,2567,10.53
9847,02,2,11,9,34595,2849,11.38
9847,02,2,11,10,35778,3110,12
9847,02,2,11,11,35855,3557,13.24
9847,02,2,11,12,35795,4053,15.52
9847,02,2,11,13,35846,4415,16.73
9847,02,2,11,14,34937,4628,17.41
9847,02,2,11,15,36329,4960,18.37
9847,02,2,11,16,36326,5261,20.04
9847,02,2,11,17,33895,5690,22.24
9847,02,2,11,18,36366,5879,22.9
9847,02,2,11,19,36368,6314,25.4
9847,02,2,11,20,31461,6595,26.88
9847,02,2,11,21,36379,7028,28.26
9847,02,2,11,22,33823,7360,29.47
9847,02,2,11,23,25274,8174,31.1
9847,02,2,11,24,21609,9559,34.96
9847,02,2,11,25,25636,10386,37.28
9847,02,2,11,26,20004,11069,40.78
9847,02,2,11,27,23017,11678,43.16
9847,02,2,11,28,20727,12043,44.86
9847,02,2,11,29,21669,12820,47.48
9847,02,2,11,30,24068,13747,51.49
9847,02,2,11,31,21564,14071,52.31
9847,02,2,11,32,21615,14700,53.7
9847,02,2,11,33,21415,15055,54.98
9847,02,2,11,34,37348,15996,58.45
9847,02,2,11,35,25956,16384,59.79
9847,02,2,11,36,25957,16699,61.04
9847,02,2,11,37,25960,17051,61.73
9847,02,2,11,38,26619,17652,63.64
9847,02,2,11,39,26621,18316,65.24
9847,02,2,11,40,21617,18644,66.5
9847,02,2,11,41,21479,19403,68.36
9847,02,2,11,42,20611,20095,69.44
9847,02,2,11,43,26656,20384,70.25
9847,02,2,11,44,22951,21010,71.13
9847,02,3,11,1,37413,0,0.7
9847,02,3,11,2,31685,492,1.12
9847,02,3,11,3,39938,706,2
9847,02,3,11,4,34905,1038,4.03
9847,02,3,11,5,31446,1339,5.61
9847,02,3,11,6,36312,1795,8.36
9847,02,3,11,7,36319,2332,10.7
9847,02,3,11,8,34594,2637,12.28
9847,02,3,11,9,34595,2919,13.3
9847,02,3,11,10,35778,3180,14.01
9847,02,3,11,11,35855,3627,15.48
9847,02,3,11,12,35795,4123,17.59
9847,02,3,11,13,35846,4485,18.91
9847,02,3,11,14,34937,4698,19.63
9847,02,3,11,15,36329,5035,20.82
9847,02,3,11,16,36326,5336,22.63
9847,02,3,11,17,33895,5802,25.16
9847,02,3,11,18,36366,5991,25.97
9847,02,3,11,19,36368,6426,28.41
9847,02,3,11,20,31461,6707,30.23
9847,02,3,11,21,36379,7148,31.82
9847,02,3,11,22,33823,7480,32.99
9847,02,3,11,23,25274,8338,34.03
9847,02,3,11,24,21609,9723,37.42
9847,02,3,11,25,25636,10550,39.69
9847,02,3,11,26,20004,11233,42.55
9847,02,3,11,27,23017,11842,44.86
9847,02,3,11,28,20727,12207,46.39
9847,02,3,11,29,21669,12984,48.81
9847,02,3,11,30,24068,13911,53.09
9847,02,3,11,31,21564,14235,54.04
9847,02,3,11,32,21615,14864,55.55
9847,02,3,11,33,21415,15219,56.86
9847,02,3,11,34,37348,16160,60.51
9847,02,3,11,35,25956,16548,61.77
9847,02,3,11,36,25957,16863,62.93
9847,02,3,11,37,25960,17215,63.45
9847,02,3,11,38,26619,17816,65.23
9847,02,3,11,39,26621,18480,67.12
9847,02,3,11,40,21617,18808,68.38
9847,02,3,11,41,21479,19567,70.28
9847,02,3,11,42,20611,20259,71.39
9847,02,3,11,43,26656,20548,72.22
9847,02,3,11,44,22951,21174,73.1
9847,02,4,11,1,37413,0,0.74
9847,02,4,11,2,31685,492,1.16
9847,02,4,11,3,39938,706,2.11
9847,02,4,11,4,34905,1038,2.9
9847,02,4,11,5,31446,1339,4.08
9847,02,4,11,6,36312,1795,6.29
9847,02,4,11,7,36319,2332,8.45
9847,02,4,11,8,34594,2637,9.87
9847,02,4,11,9,34595,2919,10.9
9847,02,4,11,10,35778,3180,11.47
9847,02,4,11,11,35855,3627,12.88
9847,02,4,11,12,35795,4123,15.29
9847,02,4,11,13,35846,4485,16.56
9847,02,4,11,14,34937,4698,17.32
9847,02,4,11,15,36329,5035,18.37
9847,02,4,11,16,36326,5336,20.01
9847,02,4,11,17,33895,5802,22.29
9847,02,4,11,18,36366,5991,23.01
9847,02,4,11,19,36368,6426,25.48
9847,02,4,11,20,31461,6707,27.24
9847,02,4,11,21,36379,7148,28.79
9847,02,4,11,22,33823,7480,30.08
9847,02,4,11,23,25274,8338,31.37
9847,02,4,11,24,21609,9723,34.74
9847,02,4,11,25,25636,10550,37.08
9847,02,4,11,26,20004,11233,39.79
9847,02,4,11,27,23017,11842,42.28
9847,02,4,11,28,20727,12207,44.08
9847,02,4,11,29,21669,12984,46.4
9847,02,4,11,30,24068,13911,50.4
9847,02,4,11,31,21564,14235,51.37
9847,02,4,11,32,21615,14864,53.08
9847,02,4,11,33,21415,15219,53.97
9847,02,4,11,34,37348,16160,57.15
9847,02,4,11,35,25956,16548,58.43
9847,02,4,11,36,25957,16863,59.49
9847,02,4,11,37,25960,17215,60.09
9847,02,4,11,38,26619,17816,61.92
9847,02,4,11,39,26621,18480,63.58
9847,02,4,11,40,21617,18808,65.43
9847,02,4,11,41,21479,19567,66.61
9847,02,4,11,42,20611,20259,67.58
9847,02,4,11,43,26656,20548,68.24
9847,02,4,11,44,22951,20826,68.84
9847,02,5,11,1,37413,0,0.61
9847,02,5,11,2,31685,492,1.09
9847,02,5,11,3,39938,706,2.03
9847,02,5,11,4,34905,1038,3.28
9847,02,5,11,5,31446,1339,4.41
9847,02,5,11,6,36312,1795,6.74
9847,02,5,11,7,36319,2332,9.02
9847,02,5,11,8,34594,2637,10.51
9847,02,5,11,9,34595,2919,11.53
9847,02,5,11,10,35778,3180,12.28
9847,02,5,11,11,35855,3627,13.66
9847,02,5,11,12,35795,4123,15.9
9847,02,5,11,13,35846,4485,17.32
9847,02,5,11,14,34937,4698,18.09
9847,02,5,11,15,36329,5035,19.31
9847,02,5,11,16,36326,5336,21.27
9847,02,5,11,17,33895,5802,23.74
9847,02,5,11,18,36366,5991,24.35
9847,02,5,11,19,36368,6426,27.39
9847,02,5,11,20,31461,6707,29.36
9847,02,5,11,21,36379,7148,31.15
9847,02,5,11,22,33823,7480,32.44
9847,02,5,11,23,25274,8338,33.65
9847,02,5,11,24,21609,9723,36.44
9847,02,5,11,25,25636,10550,38.79
9847,02,5,11,26,20004,11233,41.92
9847,02,5,11,27,23017,11842,44.18
9847,02,5,11,28,20727,12207,45.74
9847,02,5,11,29,21669,12984,48.48
9847,02,5,11,30,24068,13911,52.69
9847,02,5,11,31,21564,14235,53.62
9847,02,5,11,32,21615,14864,55.44
9847,02,5,11,33,21415,15219,56.49
9847,02,5,11,34,37348,16160,59.9
9847,02,5,11,35,25956,16548,61.34
9847,02,5,11,36,25957,16863,62.31
9847,02,5,11,37,25960,17215,63.33
9847,02,5,11,38,26619,17786,64.65
9847,02,5,11,39,26621,18480,66.94
9847,02,5,11,40,21617,18723,67.99
9847,02,5,11,41,21479,19482,69.52
9847,02,5,11,42,20611,20174,70.62
9847,02,5,11,43,26656,20463,71.34
9847,02,5,11,44,22951,21089,72.1
9847,02,6,11,1,37413,0,0.83
9847,02,6,11,2,31685,492,1.37
9847,02,6,11,3,39938,706,2.5
9847,02,6,11,4,34905,1038,4.34
9847,02,6,11,5,31446,1339,6.05
9847,02,6,11,6,36312,1795,8.2
9847,02,6,11,7,36319,2332,15.18
9847,02,6,11,8,34594,2637,20.12
9847,02,6,11,9,34595,2919,21.58
9847,02,6,11,10,35778,3180,22.32
9847,02,6,11,11,35855,3627,23.78
9847,02,6,11,12,35795,4123,25.87
9847,02,6,11,13,35846,4485,26.91
9847,02,6,11,14,34937,4698,28.16
9847,02,6,11,15,36329,5035,30.66
9847,02,6,11,16,36326,5336,34.02
9847,02,6,11,17,33895,5802,36.76
